transaction_id,transaction_date,clean_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,day_name,month_name,day_number,time_bucket,day_type,Month_period,Bucket_spend,clean_unit_price,revenue
145,2023-01-01,11:48:56,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
146,2023-01-01,11:49:42,1,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
147,2023-01-01,11:49:42,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.25,3.25
148,2023-01-01,11:50:16,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
149,2023-01-01,11:50:23,2,3,Astoria,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,7.5
150,2023-01-01,11:50:58,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
151,2023-01-01,11:51:30,2,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,7
152,2023-01-01,11:52:31,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.1,3.1
153,2023-01-01,11:57:17,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
154,2023-01-01,11:57:59,1,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
155,2023-01-01,11:57:59,1,3,Astoria,79,"3,75",Bakery,Scone,Jumbo Savory Scone,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
156,2023-01-01,11:58:15,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,7.5
157,2023-01-01,12:00:20,1,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
158,2023-01-01,12:01:00,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
159,2023-01-01,12:01:20,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.1,6.2
160,2023-01-01,12:01:20,1,3,Astoria,75,"3,5",Bakery,Pastry,Croissant,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,3.5
161,2023-01-01,12:03:09,1,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
162,2023-01-01,12:03:38,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
163,2023-01-01,12:03:43,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
164,2023-01-01,12:04:22,2,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,7
165,2023-01-01,12:05:31,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
166,2023-01-01,12:06:29,1,5,Lower Manhattan,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
167,2023-01-01,12:07:42,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
168,2023-01-01,12:08:21,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
169,2023-01-01,12:08:36,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.1,3.1
170,2023-01-01,12:09:11,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2,4
171,2023-01-01,12:09:12,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
172,2023-01-01,12:13:07,2,5,Lower Manhattan,38,"3,75",Coffee,Barista Espresso,Latte,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,7.5
173,2023-01-01,12:14:26,2,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.1,6.2
174,2023-01-01,12:17:38,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
175,2023-01-01,12:18:07,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.2,4.4
176,2023-01-01,12:18:44,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
177,2023-01-01,12:20:16,2,3,Astoria,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,7.5
178,2023-01-01,12:23:39,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
179,2023-01-01,12:27:06,2,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,4.25,8.5
180,2023-01-01,12:30:46,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
181,2023-01-01,12:30:49,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
182,2023-01-01,12:33:20,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
183,2023-01-01,12:33:35,2,3,Astoria,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
184,2023-01-01,12:35:53,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.2,4.4
185,2023-01-01,12:36:57,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
186,2023-01-01,12:38:28,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
187,2023-01-01,12:42:26,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
188,2023-01-01,12:44:01,1,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
189,2023-01-01,12:44:31,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
190,2023-01-01,12:44:32,1,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
191,2023-01-01,12:45:52,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2,4
192,2023-01-01,12:46:22,1,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.55,2.55
193,2023-01-01,12:46:26,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
194,2023-01-01,12:46:55,1,3,Astoria,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,3.5
195,2023-01-01,12:46:55,1,3,Astoria,75,"3,5",Bakery,Pastry,Croissant,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,3.5
196,2023-01-01,12:48:08,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,7.5
197,2023-01-01,12:49:48,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
198,2023-01-01,12:50:15,1,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,4.5,4.5
199,2023-01-01,12:50:28,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
200,2023-01-01,12:51:21,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
201,2023-01-01,12:51:57,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,4.75,4.75
202,2023-01-01,12:51:57,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.25,3.25
203,2023-01-01,12:52:18,1,5,Lower Manhattan,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.55,2.55
204,2023-01-01,12:52:18,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,3.5
205,2023-01-01,12:53:11,2,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
206,2023-01-01,12:53:59,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
207,2023-01-01,12:55:25,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
208,2023-01-01,12:55:27,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.1,3.1
209,2023-01-01,12:55:27,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,3.5
210,2023-01-01,12:55:36,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
211,2023-01-01,12:55:53,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
212,2023-01-01,12:56:33,1,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,4.75,4.75
213,2023-01-01,12:56:59,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
214,2023-01-01,12:58:54,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
215,2023-01-01,12:59:06,1,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
216,2023-01-01,13:00:38,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
217,2023-01-01,13:01:33,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.2,4.4
218,2023-01-01,13:02:40,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
219,2023-01-01,13:02:40,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,4.5,4.5
220,2023-01-01,13:02:52,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
221,2023-01-01,13:03:13,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
222,2023-01-01,13:04:01,2,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.2,4.4
223,2023-01-01,13:04:01,1,8,Hell's Kitchen,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.25,3.25
224,2023-01-01,13:04:22,2,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
225,2023-01-01,13:04:37,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
226,2023-01-01,13:04:51,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2,2
227,2023-01-01,13:05:56,1,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,3.5
228,2023-01-01,13:07:37,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
229,2023-01-01,13:09:03,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.1,3.1
230,2023-01-01,13:12:03,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
231,2023-01-01,13:13:09,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
232,2023-01-01,13:17:30,1,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.55,2.55
233,2023-01-01,13:17:32,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,4,8
234,2023-01-01,13:18:34,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
235,2023-01-01,13:19:09,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,4,4
236,2023-01-01,13:19:09,1,8,Hell's Kitchen,75,"3,5",Bakery,Pastry,Croissant,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,3.5
237,2023-01-01,13:19:36,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
238,2023-01-01,13:19:56,2,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.2,4.4
239,2023-01-01,13:20:51,2,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.1,6.2
240,2023-01-01,13:21:23,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,7.5
241,2023-01-01,13:22:11,1,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
242,2023-01-01,13:22:45,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
243,2023-01-01,13:23:54,2,3,Astoria,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,7
244,2023-01-01,13:24:29,2,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,7.5
245,2023-01-01,13:30:49,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.2,4.4
246,2023-01-01,13:32:07,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.2,4.4
247,2023-01-01,13:32:34,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
248,2023-01-01,13:34:12,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2,4
249,2023-01-01,13:38:09,1,8,Hell's Kitchen,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,3.5
250,2023-01-01,13:38:11,2,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,7.5
251,2023-01-01,13:39:41,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
252,2023-01-01,13:40:47,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
253,2023-01-01,13:41:09,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
254,2023-01-01,13:42:10,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
255,2023-01-01,13:42:49,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
256,2023-01-01,13:42:58,1,5,Lower Manhattan,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
257,2023-01-01,13:42:58,1,5,Lower Manhattan,72,"3,25",Bakery,Scone,Ginger Scone,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.25,3.25
258,2023-01-01,13:43:18,2,3,Astoria,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
259,2023-01-01,13:43:18,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.25,3.25
260,2023-01-01,13:43:41,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.2,4.4
261,2023-01-01,13:44:26,1,3,Astoria,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.1,3.1
262,2023-01-01,13:47:51,1,8,Hell's Kitchen,40,"3,75",Coffee,Barista Espresso,Cappuccino,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
263,2023-01-01,13:49:03,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2,4
264,2023-01-01,13:50:09,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
265,2023-01-01,13:50:47,2,8,Hell's Kitchen,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
266,2023-01-01,13:51:56,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
267,2023-01-01,13:53:04,2,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,7.5
268,2023-01-01,13:53:31,1,8,Hell's Kitchen,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,3.5
269,2023-01-01,13:54:18,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2,4
270,2023-01-01,13:55:04,1,5,Lower Manhattan,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,2.5
271,2023-01-01,13:55:50,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,6
272,2023-01-01,13:56:15,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
273,2023-01-01,13:56:24,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3,3
274,2023-01-01,13:57:34,2,5,Lower Manhattan,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.5,7
275,2023-01-01,13:57:34,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,3.75,3.75
276,2023-01-01,13:58:10,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.5,5
277,2023-01-01,13:58:11,1,5,Lower Manhattan,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,2.45,2.45
278,2023-01-01,13:59:58,2,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,Sun,Jan,1,Afternoon,Weekend,Early month,Cheap spend,4.25,8.5
279,2023-01-01,14:03:34,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,Sun,Jan,1,Evening,Weekend,Early month,Cheap spend,2.2,4.4
280,2023-01-01,14:03:34,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,Sun,Jan,1,Evening,Weekend,Early month,Cheap spend,3.25,3.25
281,2023-01-01,14:03:41,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sun,Jan,1,Evening,Weekend,Early month,Cheap spend,3,3
282,2023-01-01,14:07:12,2,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,Sun,Jan,1,Evening,Weekend,Early month,Cheap spend,4.25,8.5
283,2023-01-01,14:07:56,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sun,Jan,1,Evening,Weekend,Early month,Cheap spend,2.5,2.5
284,2023-01-01,14:08:03,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sun,Jan,1,Evening,Weekend,Early month,Cheap spend,3,3
285,2023-01-01,14:08:03,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,Sun,Jan,1,Evening,Weekend,Early month,Cheap spend,3.75,3.75
286,2023-01-01,14:11:14,2,8,Hell's Kitchen,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sun,Jan,1,Evening,Weekend,Early month,Cheap spend,3.75,7.5
287,2023-01-01,14:13:28,2,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sun,Jan,1,Evening,Weekend,Early month,Cheap spend,3.1,6.2
